S.No,From Date,To Date,PM2.5 (ug/m3),Ozone (ug/m3),SO2 (ug/m3),PM10 (ug/m3),NO2 (ug/m3),CO (mg/m3)
886,05-Jun-2019 - 00:00,06-Jun-2019 - 00:00,40.8,14.87,2.47,55.74,30.37,0.43
887,06-Jun-2019 - 00:00,07-Jun-2019 - 00:00,24.94,14.26,2.28,36.83,21.89,0.37
888,07-Jun-2019 - 00:00,08-Jun-2019 - 00:00,26.12,12.79,2.26,42.67,19.6,0.39
889,08-Jun-2019 - 00:00,09-Jun-2019 - 00:00,40.82,16.14,2.45,62.41,21.6,0.39
890,09-Jun-2019 - 00:00,10-Jun-2019 - 00:00,39.44,21.22,2.2,65.61,20.7,0.4
891,10-Jun-2019 - 00:00,11-Jun-2019 - 00:00,38.35,19.17,2.41,72.56,15.15,0.36
892,11-Jun-2019 - 00:00,12-Jun-2019 - 00:00,37.31,21.64,2.04,66.93,15.49,0.45
893,12-Jun-2019 - 00:00,13-Jun-2019 - 00:00,44.91,26.06,2.13,80.38,20.15,0.5
894,13-Jun-2019 - 00:00,14-Jun-2019 - 00:00,42.55,27.17,1.93,62.25,19.42,0.6
895,14-Jun-2019 - 00:00,15-Jun-2019 - 00:00,52.04,25.93,2.17,84.53,17.95,0.53
896,15-Jun-2019 - 00:00,16-Jun-2019 - 00:00,49.12,25.61,2.26,75.86,20.12,0.56
897,16-Jun-2019 - 00:00,17-Jun-2019 - 00:00,32.42,16.58,2.15,70.69,19.84,0.43
898,17-Jun-2019 - 00:00,18-Jun-2019 - 00:00,44.1,19.71,2.05,96.37,31.88,0.59
899,18-Jun-2019 - 00:00,19-Jun-2019 - 00:00,54.33,17.77,2.2,103.96,22.58,0.4
,,,,,,,,
901,20-Jun-2019 - 00:00,21-Jun-2019 - 00:00,63.84,16.93,2.16,95.79,24.95,0.44
902,21-Jun-2019 - 00:00,22-Jun-2019 - 00:00,35.42,10.62,2.08,44.62,17.51,0.4
903,22-Jun-2019 - 00:00,23-Jun-2019 - 00:00,18.82,9.53,2.26,27.69,11.62,0.32
904,23-Jun-2019 - 00:00,24-Jun-2019 - 00:00,18.4,8.05,1.96,25.94,10.3,0.34
905,24-Jun-2019 - 00:00,25-Jun-2019 - 00:00,26.03,10.12,2.33,42.43,9.34,0.32
906,25-Jun-2019 - 00:00,26-Jun-2019 - 00:00,31.01,15.23,2.74,52.35,15.31,0.45
907,26-Jun-2019 - 00:00,27-Jun-2019 - 00:00,23.83,10.67,4.42,50.33,12.55,0.52
908,27-Jun-2019 - 00:00,28-Jun-2019 - 00:00,27.88,10.59,4.62,43.08,15.26,0.46
909,28-Jun-2019 - 00:00,29-Jun-2019 - 00:00,33.69,13.05,4.26,55.6,15.18,0.44
910,29-Jun-2019 - 00:00,30-Jun-2019 - 00:00,32.37,20.55,4.22,46.02,9.56,0.46
911,30-Jun-2019 - 00:00,01-Jul-2019 - 00:00,52.56,14.66,4.44,74.87,13.55,0.52
912,01-Jul-2019 - 00:00,02-Jul-2019 - 00:00,28.19,8.45,4.23,41.09,9.98,0.33
913,02-Jul-2019 - 00:00,03-Jul-2019 - 00:00,13.27,9.44,4.62,23.56,7.29,0.28
914,03-Jul-2019 - 00:00,04-Jul-2019 - 00:00,30.22,10.37,4.47,45.51,13.06,0.37
915,04-Jul-2019 - 00:00,05-Jul-2019 - 00:00,24.94,10.36,4.22,37.98,12.99,0.43
916,05-Jul-2019 - 00:00,06-Jul-2019 - 00:00,33.74,12.99,3.68,50.76,8.93,0.33
917,06-Jul-2019 - 00:00,07-Jul-2019 - 00:00,18.07,7.79,3.83,27.67,10.07,0.34
918,07-Jul-2019 - 00:00,08-Jul-2019 - 00:00,20.02,7.77,4.2,27.47,9.01,0.34
919,08-Jul-2019 - 00:00,09-Jul-2019 - 00:00,25.78,4.14,4.14,36.04,10.61,0.33
920,09-Jul-2019 - 00:00,10-Jul-2019 - 00:00,21.83,4.36,4.16,36.32,11.75,0.46
921,10-Jul-2019 - 00:00,11-Jul-2019 - 00:00,34.24,4.09,4.42,47.89,17.94,0.36
922,11-Jul-2019 - 00:00,12-Jul-2019 - 00:00,28.94,4,4.21,42.52,17.23,0.39
923,12-Jul-2019 - 00:00,13-Jul-2019 - 00:00,34.22,7.21,4.13,57.61,14.36,0.35
924,13-Jul-2019 - 00:00,14-Jul-2019 - 00:00,37.84,8.58,4.28,69.13,18.4,0.52
925,14-Jul-2019 - 00:00,15-Jul-2019 - 00:00,38.84,13.59,3.94,79.89,15.33,0.43
926,15-Jul-2019 - 00:00,16-Jul-2019 - 00:00,46.07,15.35,4.55,99.27,23.48,0.62
927,16-Jul-2019 - 00:00,17-Jul-2019 - 00:00,38.6,14.43,5.25,67.13,22.16,0.49
928,17-Jul-2019 - 00:00,18-Jul-2019 - 00:00,49.96,17.81,4.88,76.32,13.96,0.57
929,18-Jul-2019 - 00:00,19-Jul-2019 - 00:00,57.6,10.16,5.53,78.16,28.5,0.48
930,19-Jul-2019 - 00:00,20-Jul-2019 - 00:00,24.69,7.89,5.17,41.02,32.74,0.25
931,20-Jul-2019 - 00:00,21-Jul-2019 - 00:00,18.12,5.76,5.21,24.64,26.27,0.29
932,21-Jul-2019 - 00:00,22-Jul-2019 - 00:00,18.28,8.16,5.42,25.57,22.95,0.24
933,22-Jul-2019 - 00:00,23-Jul-2019 - 00:00,24.76,8.77,5.34,43.51,25.94,0.32
934,23-Jul-2019 - 00:00,24-Jul-2019 - 00:00,24.71,8.81,5.68,42.37,24.31,0.3
935,24-Jul-2019 - 00:00,25-Jul-2019 - 00:00,19.77,6.7,5.46,28.02,28.02,0.38
936,25-Jul-2019 - 00:00,26-Jul-2019 - 00:00,39.41,8.28,5.2,57.32,27.04,0.49
937,26-Jul-2019 - 00:00,27-Jul-2019 - 00:00,42.11,7.09,5.44,54.9,27.31,0.42
938,27-Jul-2019 - 00:00,28-Jul-2019 - 00:00,30.06,6.41,5.18,37.14,29.82,0.32
939,28-Jul-2019 - 00:00,29-Jul-2019 - 00:00,13.79,5.12,5.23,22,25.15,0.22
940,29-Jul-2019 - 00:00,30-Jul-2019 - 00:00,7.97,8.84,5.54,15.16,19.63,0.22
941,30-Jul-2019 - 00:00,31-Jul-2019 - 00:00,16.18,4.27,5.08,24.39,18.99,0.29
942,31-Jul-2019 - 00:00,01-Aug-2019 - 00:00,15.03,2.3,5.34,22.94,23.4,0.29
943,01-Aug-2019 - 00:00,02-Aug-2019 - 00:00,19.9,2.84,5.25,35.25,30.05,0.38
944,02-Aug-2019 - 00:00,03-Aug-2019 - 00:00,28.37,4.57,5.05,42.42,25.68,0.35
945,03-Aug-2019 - 00:00,04-Aug-2019 - 00:00,29,2.77,5.27,40.59,30.62,0.36
946,04-Aug-2019 - 00:00,05-Aug-2019 - 00:00,28.44,4.18,5.41,42.85,26.63,0.51
947,05-Aug-2019 - 00:00,06-Aug-2019 - 00:00,27.49,6.34,5.31,47.58,25.32,0.39
948,06-Aug-2019 - 00:00,07-Aug-2019 - 00:00,35.37,7.66,5.26,48.52,27.34,0.42
949,07-Aug-2019 - 00:00,08-Aug-2019 - 00:00,9.27,5.23,5.25,15.91,20.87,0.25
950,08-Aug-2019 - 00:00,09-Aug-2019 - 00:00,13.56,1.99,5.46,23.88,22.59,0.29
951,09-Aug-2019 - 00:00,10-Aug-2019 - 00:00,34.63,3.05,5.28,58.61,25.93,0.43
952,10-Aug-2019 - 00:00,11-Aug-2019 - 00:00,34.21,2.55,5.06,49.5,24.89,0.35
953,11-Aug-2019 - 00:00,12-Aug-2019 - 00:00,42.62,3.14,5.14,59.92,23.86,0.32
954,12-Aug-2019 - 00:00,13-Aug-2019 - 00:00,29.4,5.08,5.45,49.3,23.24,0.38
955,13-Aug-2019 - 00:00,14-Aug-2019 - 00:00,18.7,6.6,5.53,28.41,23.92,0.27
956,14-Aug-2019 - 00:00,15-Aug-2019 - 00:00,23.83,6.74,5.13,32.76,19.25,0.3
957,15-Aug-2019 - 00:00,16-Aug-2019 - 00:00,20.26,6.04,5.71,36.11,20.99,0.3
958,16-Aug-2019 - 00:00,17-Aug-2019 - 00:00,40.71,6.42,5.39,72.43,27.89,0.42
959,17-Aug-2019 - 00:00,18-Aug-2019 - 00:00,26.1,4.86,5.37,35.29,28.7,0.27
960,18-Aug-2019 - 00:00,19-Aug-2019 - 00:00,27.42,6.6,5.28,35.52,21.63,0.29
961,19-Aug-2019 - 00:00,20-Aug-2019 - 00:00,12.83,6.18,5.03,24.09,18.57,0.17
962,20-Aug-2019 - 00:00,21-Aug-2019 - 00:00,20.73,6.85,5.31,32.13,17.02,0.29
963,21-Aug-2019 - 00:00,22-Aug-2019 - 00:00,22.31,7.64,5.42,35.17,17.51,0.24
964,22-Aug-2019 - 00:00,23-Aug-2019 - 00:00,32.69,8.35,5.45,53.49,21.75,0.31
965,23-Aug-2019 - 00:00,24-Aug-2019 - 00:00,25.71,7.75,5.38,37.8,22.22,0.3
966,24-Aug-2019 - 00:00,25-Aug-2019 - 00:00,26.42,3.83,5.3,35.99,29.19,0.48
967,25-Aug-2019 - 00:00,26-Aug-2019 - 00:00,23.21,4.62,5.51,33.4,22.67,0.19
968,26-Aug-2019 - 00:00,27-Aug-2019 - 00:00,17.41,5.94,5.31,25,21.09,0.4
969,27-Aug-2019 - 00:00,28-Aug-2019 - 00:00,20.57,6.25,5.17,37.71,24.29,0.31
970,28-Aug-2019 - 00:00,29-Aug-2019 - 00:00,33.11,7.17,5.46,44.27,23.6,0.34
971,29-Aug-2019 - 00:00,30-Aug-2019 - 00:00,21.81,6.09,5.69,33.57,20.11,0.29
972,30-Aug-2019 - 00:00,31-Aug-2019 - 00:00,25.97,9.41,5.01,41.54,19.09,0.29
973,31-Aug-2019 - 00:00,01-Sep-2019 - 00:00,28.3,8.09,5.29,43.9,24.58,0.36
974,01-Sep-2019 - 00:00,02-Sep-2019 - 00:00,38.71,8.14,5.34,56.9,25.54,0.41
975,02-Sep-2019 - 00:00,03-Sep-2019 - 00:00,27.9,7.84,5.09,44.93,30.59,0.42
976,03-Sep-2019 - 00:00,04-Sep-2019 - 00:00,22.74,10.1,3.36,28.97,17.23,0.39
977,04-Sep-2019 - 00:00,05-Sep-2019 - 00:00,12.19,14.36,1.48,20.53,9.67,0.32
978,05-Sep-2019 - 00:00,06-Sep-2019 - 00:00,13.31,18.58,2.22,21.27,10,0.26
979,06-Sep-2019 - 00:00,07-Sep-2019 - 00:00,10.82,14.92,2.08,18.26,9.3,0.24
980,07-Sep-2019 - 00:00,08-Sep-2019 - 00:00,10.37,10.75,14.71,17.08,1.35,0.24
981,08-Sep-2019 - 00:00,09-Sep-2019 - 00:00,15.35,13.97,2.38,22.94,1.25,0.27
982,09-Sep-2019 - 00:00,10-Sep-2019 - 00:00,23.01,12.25,2.43,34.65,1.64,0.33
983,10-Sep-2019 - 00:00,11-Sep-2019 - 00:00,19.07,30.29,4.85,24.64,2.03,0.21
984,11-Sep-2019 - 00:00,12-Sep-2019 - 00:00,22.3,16.85,5.4,32.85,1.64,0.45
985,12-Sep-2019 - 00:00,13-Sep-2019 - 00:00,25.84,10.6,5.24,37.18,3.72,0.4
986,13-Sep-2019 - 00:00,14-Sep-2019 - 00:00,15.34,18.38,5.02,25.66,5.75,0.32
987,14-Sep-2019 - 00:00,15-Sep-2019 - 00:00,18.59,19.64,4.99,29.04,5.63,0.25
988,15-Sep-2019 - 00:00,16-Sep-2019 - 00:00,25.8,16.38,5.78,36.89,5.96,0.24
989,16-Sep-2019 - 00:00,17-Sep-2019 - 00:00,24.85,17.84,5.01,40.18,6.38,0.33
990,17-Sep-2019 - 00:00,18-Sep-2019 - 00:00,17.38,10.26,5.43,28.77,6.88,0.23
991,18-Sep-2019 - 00:00,19-Sep-2019 - 00:00,16.93,11.68,5.2,27.26,5.79,0.27
992,19-Sep-2019 - 00:00,20-Sep-2019 - 00:00,26.41,15.58,5.75,36.92,5.77,0.27
993,20-Sep-2019 - 00:00,21-Sep-2019 - 00:00,12.88,9.13,5.77,25.84,5.41,0.31
994,21-Sep-2019 - 00:00,22-Sep-2019 - 00:00,15.89,19.85,6.34,28.9,6.28,0.35
995,22-Sep-2019 - 00:00,23-Sep-2019 - 00:00,32.11,30.98,8.12,51.62,5.76,0.45
996,23-Sep-2019 - 00:00,24-Sep-2019 - 00:00,22.86,11.63,5.42,37.06,6.13,0.55
997,24-Sep-2019 - 00:00,25-Sep-2019 - 00:00,17.9,7.47,5.34,29.95,7.07,0.36
998,25-Sep-2019 - 00:00,26-Sep-2019 - 00:00,10.11,8.31,6.61,17.56,6,0.38
999,26-Sep-2019 - 00:00,27-Sep-2019 - 00:00,20.2,9.37,5.7,31.69,7.28,0.44
,,,,,,,,
1001,28-Sep-2019 - 00:00,29-Sep-2019 - 00:00,17.57,9.71,5.54,25.8,6.78,0.3
1002,29-Sep-2019 - 00:00,30-Sep-2019 - 00:00,12.27,14.06,5.41,17.77,5.17,0.27
1003,30-Sep-2019 - 00:00,01-Oct-2019 - 00:00,16.19,12.78,6.64,24.28,,0.39
1004,01-Oct-2019 - 00:00,02-Oct-2019 - 00:00,31.19,8.88,6.25,53.1,42.79,0.56
1005,02-Oct-2019 - 00:00,03-Oct-2019 - 00:00,43.68,15.89,6.55,71.47,23.54,0.38
1006,03-Oct-2019 - 00:00,04-Oct-2019 - 00:00,58.44,13.78,6.16,77.19,18.81,0.48
1007,04-Oct-2019 - 00:00,05-Oct-2019 - 00:00,33.41,22.13,7.4,53.34,20.03,0.38
1008,05-Oct-2019 - 00:00,06-Oct-2019 - 00:00,44.28,16.52,5.82,63.49,32.48,0.62
1009,06-Oct-2019 - 00:00,07-Oct-2019 - 00:00,38.18,18.4,6.13,51.76,31.5,0.5
1010,07-Oct-2019 - 00:00,08-Oct-2019 - 00:00,35.26,33.53,7.84,47.64,17.13,0.39
1011,08-Oct-2019 - 00:00,09-Oct-2019 - 00:00,29.67,18.51,6.28,39.62,15.73,0.43
1012,09-Oct-2019 - 00:00,10-Oct-2019 - 00:00,17.98,15.79,6.94,26.02,12.94,0.38
1013,10-Oct-2019 - 00:00,11-Oct-2019 - 00:00,31.75,12.02,6.9,45.92,20.13,0.68
1014,11-Oct-2019 - 00:00,12-Oct-2019 - 00:00,39.11,23.8,6.65,55.7,19.02,0.65
1015,12-Oct-2019 - 00:00,13-Oct-2019 - 00:00,50.14,26.48,7.23,71.29,19.64,0.58
1016,13-Oct-2019 - 00:00,14-Oct-2019 - 00:00,55.24,38.18,6.92,81.15,29.66,0.79
1017,14-Oct-2019 - 00:00,15-Oct-2019 - 00:00,79.67,31.23,8.03,116.97,36.74,0.67
1018,15-Oct-2019 - 00:00,16-Oct-2019 - 00:00,57.24,41.47,7.1,88.02,31.54,0.59
1019,16-Oct-2019 - 00:00,17-Oct-2019 - 00:00,78.37,33.43,7.97,114.54,31.61,0.33
1020,17-Oct-2019 - 00:00,18-Oct-2019 - 00:00,76.95,33.79,7.79,108.89,35.53,0.59
1021,18-Oct-2019 - 00:00,19-Oct-2019 - 00:00,51.69,32.78,6.02,72.61,19.41,0.47
1022,19-Oct-2019 - 00:00,20-Oct-2019 - 00:00,74.79,23.27,6.71,101.86,23.32,0.5
1023,20-Oct-2019 - 00:00,21-Oct-2019 - 00:00,62.67,38.8,8.13,81.33,14.98,0.3
1024,21-Oct-2019 - 00:00,22-Oct-2019 - 00:00,45.33,17.66,6.59,65.37,23.34,0.7
1025,22-Oct-2019 - 00:00,23-Oct-2019 - 00:00,73.21,30.44,9.08,113.94,34.13,0.85
1026,23-Oct-2019 - 00:00,24-Oct-2019 - 00:00,80.53,29.67,8.01,109.15,20.68,0.52
1027,24-Oct-2019 - 00:00,25-Oct-2019 - 00:00,18.91,34.48,5.46,23.78,9.02,0.33
1028,25-Oct-2019 - 00:00,26-Oct-2019 - 00:00,7.45,29.65,5.52,10.29,13.64,0.24
1029,26-Oct-2019 - 00:00,27-Oct-2019 - 00:00,20.4,11.88,6.07,27.32,18.2,0.54
1030,27-Oct-2019 - 00:00,28-Oct-2019 - 00:00,113.88,12.85,8.51,129.57,30.33,0.84
1031,28-Oct-2019 - 00:00,29-Oct-2019 - 00:00,68.2,23.48,6.95,90.74,30.07,0.44
1032,29-Oct-2019 - 00:00,30-Oct-2019 - 00:00,86.69,23.46,6.57,126.88,31.66,0.56
1033,30-Oct-2019 - 00:00,31-Oct-2019 - 00:00,102.56,24.95,7.31,141.78,41.56,0.7
1034,31-Oct-2019 - 00:00,01-Nov-2019 - 00:00,116.44,25.74,5.85,153.8,40.2,0.75
1035,01-Nov-2019 - 00:00,02-Nov-2019 - 00:00,103.29,26.18,5.18,145.86,36.8,0.65
1036,02-Nov-2019 - 00:00,03-Nov-2019 - 00:00,96.09,24.97,5.95,138.82,36.94,0.6
1037,03-Nov-2019 - 00:00,04-Nov-2019 - 00:00,124.03,24.39,6.82,163.45,38.16,0.76
1038,04-Nov-2019 - 00:00,05-Nov-2019 - 00:00,134.76,23.27,7.06,180.6,38.34,1
1039,05-Nov-2019 - 00:00,06-Nov-2019 - 00:00,170.83,34.68,8.28,258.6,39.15,0.83
1040,06-Nov-2019 - 00:00,07-Nov-2019 - 00:00,115.41,30.49,9.56,199.84,48.48,0.78
1041,07-Nov-2019 - 00:00,08-Nov-2019 - 00:00,121.6,38.33,9.4,231.73,50.12,0.88
1042,08-Nov-2019 - 00:00,09-Nov-2019 - 00:00,70.49,31.27,7.03,132.58,31.82,0.53
1043,09-Nov-2019 - 00:00,10-Nov-2019 - 00:00,33.45,21.48,6.72,68.95,16.37,0.4
1044,10-Nov-2019 - 00:00,11-Nov-2019 - 00:00,22.81,21.54,6.37,41.95,18.28,0.43
1045,11-Nov-2019 - 00:00,12-Nov-2019 - 00:00,52.97,28.29,7.92,105.82,31.27,0.53
1046,12-Nov-2019 - 00:00,13-Nov-2019 - 00:00,95.42,47.34,11.57,177.87,38.2,0.68
1047,13-Nov-2019 - 00:00,14-Nov-2019 - 00:00,98.41,37.37,10.53,177.46,55.4,0.93
1048,14-Nov-2019 - 00:00,15-Nov-2019 - 00:00,116.13,42.01,9.34,204.56,44.91,0.74
1049,15-Nov-2019 - 00:00,16-Nov-2019 - 00:00,91.29,33.22,9.47,174.66,56.1,0.83
1050,16-Nov-2019 - 00:00,17-Nov-2019 - 00:00,100.03,34.63,13.16,182.27,50,0.87
1051,17-Nov-2019 - 00:00,18-Nov-2019 - 00:00,113.91,47.04,13.76,199.55,48.68,0.94
1052,18-Nov-2019 - 00:00,19-Nov-2019 - 00:00,128.5,38.17,13.28,247.53,50.23,0.97
1053,19-Nov-2019 - 00:00,20-Nov-2019 - 00:00,75.18,42.37,14.23,148.98,49.95,0.61
1054,20-Nov-2019 - 00:00,21-Nov-2019 - 00:00,122.86,38.24,16.86,236.82,69.92,1.23
1055,21-Nov-2019 - 00:00,22-Nov-2019 - 00:00,137.84,40.82,12.37,249.78,61.42,1.02
1056,22-Nov-2019 - 00:00,23-Nov-2019 - 00:00,121.97,39.52,12.27,225.58,56.69,0.7
1057,23-Nov-2019 - 00:00,24-Nov-2019 - 00:00,133.17,36.22,9.35,239.02,49.32,1.13
1058,24-Nov-2019 - 00:00,25-Nov-2019 - 00:00,140.76,33.62,10.34,247.18,57.37,1.11
1059,25-Nov-2019 - 00:00,26-Nov-2019 - 00:00,162.09,30.12,10.66,300.87,69.68,1.33
1060,26-Nov-2019 - 00:00,27-Nov-2019 - 00:00,152.52,40.88,9.09,263.62,47.71,1.25
1061,27-Nov-2019 - 00:00,28-Nov-2019 - 00:00,156.05,29.11,9.1,276.88,56.89,1.15
1062,28-Nov-2019 - 00:00,29-Nov-2019 - 00:00,114.66,34.48,8.95,211.04,46.4,0.88
1063,29-Nov-2019 - 00:00,30-Nov-2019 - 00:00,101.67,35.45,11.02,195.17,54.32,0.89
1064,30-Nov-2019 - 00:00,01-Dec-2019 - 00:00,100.54,36.17,12.91,198.71,49.6,0.69
1065,01-Dec-2019 - 00:00,02-Dec-2019 - 00:00,95.55,36.69,17.46,174.27,48.55,0.75
1066,02-Dec-2019 - 00:00,03-Dec-2019 - 00:00,78.44,36.82,10.77,145.84,46.21,0.69
1067,03-Dec-2019 - 00:00,04-Dec-2019 - 00:00,97.35,43.59,10.68,173,49.44,0.85
1068,04-Dec-2019 - 00:00,05-Dec-2019 - 00:00,85.19,33.65,9.11,153.56,41.02,0.64
1069,05-Dec-2019 - 00:00,06-Dec-2019 - 00:00,91.77,13.55,10.51,155.48,35.32,0.71
1070,06-Dec-2019 - 00:00,07-Dec-2019 - 00:00,81.8,14.96,11.44,147.55,37.87,0.95
1071,07-Dec-2019 - 00:00,08-Dec-2019 - 00:00,111.06,16.37,16.1,214.11,56.59,0.95
1072,08-Dec-2019 - 00:00,09-Dec-2019 - 00:00,105.28,16.03,13.11,183.45,50.51,0.81
1073,09-Dec-2019 - 00:00,10-Dec-2019 - 00:00,89.63,17.16,13.9,162.67,50,0.92
1074,10-Dec-2019 - 00:00,11-Dec-2019 - 00:00,90.64,17.83,14.09,168.21,32.84,0.74
1075,11-Dec-2019 - 00:00,12-Dec-2019 - 00:00,122.18,16.15,13.98,215.89,36.32,0.73
1076,12-Dec-2019 - 00:00,13-Dec-2019 - 00:00,105.88,12.86,7.32,188.4,40.86,0.54
1077,13-Dec-2019 - 00:00,14-Dec-2019 - 00:00,112.88,11.06,9.28,199.92,42.9,0.59
1078,14-Dec-2019 - 00:00,15-Dec-2019 - 00:00,89.03,9.07,5.58,153.99,39.1,0.69
1079,15-Dec-2019 - 00:00,16-Dec-2019 - 00:00,78.66,9.01,3.99,128.89,27.51,0.27
1080,16-Dec-2019 - 00:00,17-Dec-2019 - 00:00,52.57,8.89,4.85,96.49,21.63,0.52
1081,17-Dec-2019 - 00:00,18-Dec-2019 - 00:00,62.74,8.75,4.67,112.33,13.1,0.37
1082,18-Dec-2019 - 00:00,19-Dec-2019 - 00:00,57.83,12.14,2.25,92.72,16.65,0.23
1083,19-Dec-2019 - 00:00,20-Dec-2019 - 00:00,64.12,11.92,2.48,109.62,25.07,0.46
1084,20-Dec-2019 - 00:00,21-Dec-2019 - 00:00,82.19,10.64,6.67,140.74,32.73,0.67
1085,21-Dec-2019 - 00:00,22-Dec-2019 - 00:00,109,9.17,9.64,219.35,43.96,0.62
1086,22-Dec-2019 - 00:00,23-Dec-2019 - 00:00,211.09,8.78,9.57,346.79,42.2,1.7
1087,23-Dec-2019 - 00:00,24-Dec-2019 - 00:00,152.89,13.3,7.8,261.35,42.42,0.83
1088,24-Dec-2019 - 00:00,25-Dec-2019 - 00:00,122.43,26.35,9.78,210.92,70.48,1.23
1089,25-Dec-2019 - 00:00,26-Dec-2019 - 00:00,118.98,22.52,9.57,206.62,88.07,1.36
1090,26-Dec-2019 - 00:00,27-Dec-2019 - 00:00,116,10.25,9.3,182.4,90.69,0.86
1091,27-Dec-2019 - 00:00,28-Dec-2019 - 00:00,82.86,36.93,7.39,137.52,95.75,0.58
1092,28-Dec-2019 - 00:00,29-Dec-2019 - 00:00,80.08,44.55,7.3,132.82,100.67,0.62
1093,29-Dec-2019 - 00:00,30-Dec-2019 - 00:00,88.52,45.91,7.5,141.12,103.2,0.71
1094,30-Dec-2019 - 00:00,31-Dec-2019 - 00:00,91.53,42.18,7.74,145.52,112.84,0.69
1095,31-Dec-2019 - 00:00,01-Jan-2020 - 00:00,111.15,36.93,10.24,183.63,71.34,1.26
1096,01-Jan-2020 - 00:00,02-Jan-2020 - 00:00,113.47,30.27,11.98,183.68,62.12,1.17
1097,02-Jan-2020 - 00:00,03-Jan-2020 - 00:00,83.49,26.41,11.12,129.49,44.53,0.84
1098,03-Jan-2020 - 00:00,04-Jan-2020 - 00:00,47.29,18.98,14.68,74.77,31.8,0.66
1099,04-Jan-2020 - 00:00,05-Jan-2020 - 00:00,52.23,25.16,10.56,91.59,32.62,0.79
,,,,,,,,
1101,06-Jan-2020 - 00:00,07-Jan-2020 - 00:00,74.98,32.16,11.79,131.75,43.91,0.86
1102,07-Jan-2020 - 00:00,08-Jan-2020 - 00:00,116.63,31.59,10.88,196.5,49.44,1.12
1103,08-Jan-2020 - 00:00,09-Jan-2020 - 00:00,138.99,33.07,12.04,223.39,50.12,1.28
1104,09-Jan-2020 - 00:00,10-Jan-2020 - 00:00,109.25,25.95,14.03,169.14,43.19,0.95
1105,10-Jan-2020 - 00:00,11-Jan-2020 - 00:00,80.74,42.13,11.63,137.16,29.34,0.47
1106,11-Jan-2020 - 00:00,12-Jan-2020 - 00:00,61.16,44.71,7.54,102.9,28.25,0.41
1107,12-Jan-2020 - 00:00,13-Jan-2020 - 00:00,61.56,54.83,8.92,110.58,31.24,0.48
1108,13-Jan-2020 - 00:00,14-Jan-2020 - 00:00,99.32,38.27,13.11,180.68,54.89,1.05
1109,14-Jan-2020 - 00:00,15-Jan-2020 - 00:00,163.9,37.8,16.29,269.67,70.97,1.97
1110,15-Jan-2020 - 00:00,16-Jan-2020 - 00:00,120.95,37.19,17.01,215.18,67.49,1.74
1111,16-Jan-2020 - 00:00,17-Jan-2020 - 00:00,129.96,38.63,9.59,218.94,54.82,1.09
1112,17-Jan-2020 - 00:00,18-Jan-2020 - 00:00,101.11,40.72,8.47,178.67,44.57,0.97
1113,18-Jan-2020 - 00:00,19-Jan-2020 - 00:00,122.26,32.9,12.73,212.62,44.93,1.49
1114,19-Jan-2020 - 00:00,20-Jan-2020 - 00:00,80.58,30.9,9.03,135.23,26.24,1.02
1115,20-Jan-2020 - 00:00,21-Jan-2020 - 00:00,57.23,41.39,15.14,101.77,36.78,0.55
1116,21-Jan-2020 - 00:00,22-Jan-2020 - 00:00,97.68,36.93,14.98,176.06,54.64,1.19
1117,22-Jan-2020 - 00:00,23-Jan-2020 - 00:00,133.27,19.26,22.87,223.34,66.95,1.55
1118,23-Jan-2020 - 00:00,24-Jan-2020 - 00:00,106.85,,14.76,189.43,48.86,0.99
1119,24-Jan-2020 - 00:00,25-Jan-2020 - 00:00,77.64,21.05,18.86,147.54,53.06,0.74
1120,25-Jan-2020 - 00:00,26-Jan-2020 - 00:00,92.11,22.37,23.43,170.65,59.1,0.78
1121,26-Jan-2020 - 00:00,27-Jan-2020 - 00:00,89.98,27.59,16.66,162.21,44.35,0.2
1122,27-Jan-2020 - 00:00,28-Jan-2020 - 00:00,95.76,19.36,18,181.13,56.1,1.19
1123,28-Jan-2020 - 00:00,29-Jan-2020 - 00:00,132.94,19.44,26.34,244.34,65.69,1.28
1124,29-Jan-2020 - 00:00,30-Jan-2020 - 00:00,113.53,11.6,12.95,187.48,44.09,1.22
1125,30-Jan-2020 - 00:00,31-Jan-2020 - 00:00,113.45,13.31,9.22,186.06,37.97,1
1126,31-Jan-2020 - 00:00,01-Feb-2020 - 00:00,69.68,23.86,14.9,127.85,39.7,0.68
1127,01-Feb-2020 - 00:00,02-Feb-2020 - 00:00,75.77,30.61,17.59,135.5,42.66,0.77
1128,02-Feb-2020 - 00:00,03-Feb-2020 - 00:00,64.21,31.73,17.3,116.65,30.38,0.59
1129,03-Feb-2020 - 00:00,04-Feb-2020 - 00:00,65.85,30.63,22.18,137.4,60.7,0.96
1130,04-Feb-2020 - 00:00,05-Feb-2020 - 00:00,86.74,27.04,28.7,167.16,63.7,0.92
1131,05-Feb-2020 - 00:00,06-Feb-2020 - 00:00,80.34,27.55,19.52,164.06,53.15,0.67
1132,06-Feb-2020 - 00:00,07-Feb-2020 - 00:00,75.53,38.13,15.49,149.99,36.55,0.59
1133,07-Feb-2020 - 00:00,08-Feb-2020 - 00:00,82.02,28.04,13.72,157.7,24.93,0.81
1134,08-Feb-2020 - 00:00,09-Feb-2020 - 00:00,110.42,21.65,24.8,208.37,21.42,0.98
