S.No,From Date,To Date,PM2.5 (ug/m3),Ozone (ug/m3),SO2 (ug/m3),PM10 (ug/m3),NO2 (ug/m3),CO (mg/m3)
953,11-Aug-2019 - 00:00,12-Aug-2019 - 00:00,,18.04,5.57,45.61,,
954,12-Aug-2019 - 00:00,13-Aug-2019 - 00:00,,13.33,6.04,39.46,,
955,13-Aug-2019 - 00:00,14-Aug-2019 - 00:00,,15.19,5.73,17.07,,
956,14-Aug-2019 - 00:00,15-Aug-2019 - 00:00,,15.84,7.66,60.86,,
957,15-Aug-2019 - 00:00,16-Aug-2019 - 00:00,,14.24,7.33,45.24,,
958,16-Aug-2019 - 00:00,17-Aug-2019 - 00:00,,14.27,6.67,43.46,,
959,17-Aug-2019 - 00:00,18-Aug-2019 - 00:00,,13.17,6.34,28.98,,
960,18-Aug-2019 - 00:00,19-Aug-2019 - 00:00,,,,,,
961,19-Aug-2019 - 00:00,20-Aug-2019 - 00:00,,12.7,5.3,22.35,,
962,20-Aug-2019 - 00:00,21-Aug-2019 - 00:00,,13.62,4.61,34.77,,
963,21-Aug-2019 - 00:00,22-Aug-2019 - 00:00,,14.23,2.97,50.33,,
964,22-Aug-2019 - 00:00,23-Aug-2019 - 00:00,,11.19,,72.17,,
965,23-Aug-2019 - 00:00,24-Aug-2019 - 00:00,,9.95,7.74,23.22,,
966,24-Aug-2019 - 00:00,25-Aug-2019 - 00:00,,11.38,10.4,18.56,,
967,25-Aug-2019 - 00:00,26-Aug-2019 - 00:00,,13.67,11.55,18.42,,
968,26-Aug-2019 - 00:00,27-Aug-2019 - 00:00,,,,,,
969,27-Aug-2019 - 00:00,28-Aug-2019 - 00:00,,17.6,8.98,27.28,,
970,28-Aug-2019 - 00:00,29-Aug-2019 - 00:00,,12.68,10.01,42.41,,
971,29-Aug-2019 - 00:00,30-Aug-2019 - 00:00,,14.35,9.32,1.07,,
972,30-Aug-2019 - 00:00,31-Aug-2019 - 00:00,,13.77,7.98,28.91,,
973,31-Aug-2019 - 00:00,01-Sep-2019 - 00:00,,11.98,8.57,25.8,,
974,01-Sep-2019 - 00:00,02-Sep-2019 - 00:00,,11.48,8.99,34.88,,
975,02-Sep-2019 - 00:00,03-Sep-2019 - 00:00,,9.94,8.64,13.5,,
976,03-Sep-2019 - 00:00,04-Sep-2019 - 00:00,,9.76,9.17,14.23,,
977,04-Sep-2019 - 00:00,05-Sep-2019 - 00:00,,11.59,10.13,18.92,,
978,05-Sep-2019 - 00:00,06-Sep-2019 - 00:00,,12.99,10.8,14.86,,
979,06-Sep-2019 - 00:00,07-Sep-2019 - 00:00,,12.27,11.49,14.47,,
980,07-Sep-2019 - 00:00,08-Sep-2019 - 00:00,,13.23,10.55,25.29,,
981,08-Sep-2019 - 00:00,09-Sep-2019 - 00:00,,13.99,9.24,25.22,,
982,09-Sep-2019 - 00:00,10-Sep-2019 - 00:00,,15.01,9.81,33.06,,
983,10-Sep-2019 - 00:00,11-Sep-2019 - 00:00,,13.88,11.66,,,
984,11-Sep-2019 - 00:00,12-Sep-2019 - 00:00,,9.01,11.8,,,
985,12-Sep-2019 - 00:00,13-Sep-2019 - 00:00,,10.78,12.25,,,
986,13-Sep-2019 - 00:00,14-Sep-2019 - 00:00,,13.64,12.18,11.5,,
987,14-Sep-2019 - 00:00,15-Sep-2019 - 00:00,,15.73,10.44,,,
988,15-Sep-2019 - 00:00,16-Sep-2019 - 00:00,,14.89,8.8,25.85,,
989,16-Sep-2019 - 00:00,17-Sep-2019 - 00:00,,14.94,8.55,35.14,,
990,17-Sep-2019 - 00:00,18-Sep-2019 - 00:00,,10.16,7.86,28.81,,
991,18-Sep-2019 - 00:00,19-Sep-2019 - 00:00,,9.87,10.47,16.22,,
992,19-Sep-2019 - 00:00,20-Sep-2019 - 00:00,,8.21,10.57,14.8,,
993,20-Sep-2019 - 00:00,21-Sep-2019 - 00:00,,10.0,10.1,,,
994,21-Sep-2019 - 00:00,22-Sep-2019 - 00:00,,13.13,11.36,6.74,,
995,22-Sep-2019 - 00:00,23-Sep-2019 - 00:00,,14.25,10.66,,,
996,23-Sep-2019 - 00:00,24-Sep-2019 - 00:00,,11.08,12.1,3.27,,
997,24-Sep-2019 - 00:00,25-Sep-2019 - 00:00,,9.02,11.77,,,
998,25-Sep-2019 - 00:00,26-Sep-2019 - 00:00,,8.24,10.56,12.16,,
999,26-Sep-2019 - 00:00,27-Sep-2019 - 00:00,,10.76,11.05,20.65,,
,,,,,,,,
1001,28-Sep-2019 - 00:00,29-Sep-2019 - 00:00,,10.5,9.46,,,
1002,29-Sep-2019 - 00:00,30-Sep-2019 - 00:00,,11.76,26.78,,,
1003,30-Sep-2019 - 00:00,01-Oct-2019 - 00:00,,12.05,33.71,23.53,,
1004,01-Oct-2019 - 00:00,02-Oct-2019 - 00:00,,16.59,11.9,42.35,,
1005,02-Oct-2019 - 00:00,03-Oct-2019 - 00:00,,17.22,11.11,48.7,,
